date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:55:34	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:55:33%20GMT	http://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1751917452)
07:55:34	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:55:34%20GMT	http://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamawcubgee.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamawcubgee.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1751917452)
07:55:34	17628/17628	---M--	200	added ('OK')	font/woff2	etag:%2244dc-686c238b-de8518cdd873acfb;;;%22	https://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1751917452)
07:55:35	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:55:35%20GMT	http://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamaxkubgee.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamaxkubgee.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1751917452)
07:55:35	40572/40572	---M--	200	added ('OK')	font/woff2	etag:%229e7c-686c238b-160d353f639109a5;;;%22	https://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamawcubgee.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamawcubgee.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1751917452)
07:55:35	20408/20408	---M--	200	added ('OK')	font/woff2	etag:%224fb8-686c238b-eeba1ec8c42ef9b2;;;%22	https://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamaxkubgee.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamaxkubgee.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1751917452)
07:55:37	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:55:35%20GMT	http://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3oubgee.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3oubgee.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1751917452)
07:55:37	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:55:37%20GMT	http://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3kubgee.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3kubgee.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1751917452)
07:55:37	13004/13004	---M--	200	added ('OK')	font/woff2	etag:%2232cc-686c238c-280db5a5e8ba01e9;;;%22	https://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3oubgee.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3oubgee.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1751917452)
07:55:38	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:55:38%20GMT	http://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3yuba.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3yuba.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1751917452)
07:55:38	26428/26428	---M--	200	added ('OK')	font/woff2	etag:%22673c-686c238c-7eaf6ad39c26cd6;;;%22	https://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3kubgee.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3kubgee.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1751917452)
07:55:38	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:55:38%20GMT	http://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1751917457)
07:55:38	40128/40128	---M--	200	added ('OK')	font/woff2	etag:%229cc0-686c238c-e3aa1cc948e86a1a;;;%22	https://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3yuba.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3yuba.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1751917452)
07:55:40	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:55:39%20GMT	http://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufj5qw54a.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufj5qw54a.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1751917457)
07:55:40	32340/32340	---M--	200	added ('OK')	font/woff2	etag:%227e54-686c2391-ff9a5e887705cecc;;;%22	https://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1751917457)
07:55:40	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:55:40%20GMT	http://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufb5qw54a.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufb5qw54a.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1751917457)
07:55:40	21364/21364	---M--	200	added ('OK')	font/woff2	etag:%225374-686c2391-69e8557eb665232;;;%22	https://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufj5qw54a.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufj5qw54a.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1751917457)
07:55:41	2220/2220	---M--	200	added ('OK')	font/woff2	etag:%228ac-686c2391-8089546cad1b6edb;;;%22	https://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufb5qw54a.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufb5qw54a.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1751917457)
07:55:41	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:55:41%20GMT	http://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1751917457)
07:55:41	14868/14868	---M--	200	added ('OK')	font/woff2	etag:%223a14-686c2391-1db4dc59c615a135;;;%22	https://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1751917457)
07:55:42	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:55:41%20GMT	http://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1751917457)
07:55:42	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:55:42%20GMT	http://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1751917457)
07:55:42	9980/9980	---M--	200	added ('OK')	font/woff2	etag:%2226fc-686c2391-c34723377b95aeda;;;%22	https://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1751917457)
07:55:43	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:55:43%20GMT	http://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1751917457)
07:55:43	21200/21200	---M--	200	added ('OK')	font/woff2	etag:%2252d0-686c2391-420547be90c90718;;;%22	https://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1751917457)
07:55:44	34236/34236	---M--	200	added ('OK')	font/woff2	etag:%2285bc-686c2391-27f5100f9835a12e;;;%22	https://namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	C:/Meus%20Sites/IA-1/namor-ia.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	(from https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1751917457)
07:55:44	22222/22222	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Oct%202025%2010:55:44%20GMT	https://namor-ia.com/OPR/	C:/Meus%20Sites/IA-1/namor-ia.com/OPR/index.html	(from https://namor-ia.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.30.3)
07:55:44	22222/22222	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Oct%202025%2010:55:44%20GMT	https://namor-ia.com/document.location	C:/Meus%20Sites/IA-1/namor-ia.com/document.location	(from https://namor-ia.com/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min.js?ver=3.8.2)
